hora,metar,aero
1655143200000,METAR SBFL 131800Z 14010KT 9999 FEW040 20/13 Q1022=,SBFL
1655146800000,METAR SBFL 131900Z 12008KT 9999 FEW040 19/14 Q1022=,SBFL
1655150400000,METAR SBFL 132000Z 14009KT 9999 FEW040 18/14 Q1022=,SBFL
1655154000000,METAR SBFL 132100Z 15008KT 9999 FEW040 16/13 Q1022=,SBFL
1655157600000,METAR SBFL 132200Z 14003KT 9999 FEW040 16/13 Q1023=,SBFL
1655161200000,METAR SBFL 132300Z 12006KT 9999 FEW040 15/12 Q1024=,SBFL
1655078400000,METAR SBGL 130000Z 24009KT 9999 BKN040 19/12 Q1019=,SBGL
1655082000000,METAR SBGL 130100Z 24009KT 9999 BKN040 19/12 Q1020=,SBGL
1655085600000,METAR SBGL 130200Z 24010KT 9999 BKN040 19/11 Q1020=,SBGL
1655089200000,METAR SBGL 130300Z 26006KT 9999 BKN040 19/11 Q1020=,SBGL
1655092800000,METAR SBGL 130400Z 28006KT 9999 BKN045 18/11 Q1020=,SBGL
1655096400000,METAR SBGL 130500Z 29007KT 9999 FEW045 17/11 Q1020=,SBGL
1655100000000,METAR SBGL 130600Z 28006KT 9999 FEW045 16/11 Q1019=,SBGL
1655103600000,METAR SBGL 130700Z 26006KT CAVOK 16/11 Q1019=,SBGL
1655107200000,METAR SBGL 130800Z 30007KT CAVOK 15/11 Q1019=,SBGL
1655110800000,METAR SBGL 130900Z 33007KT 9999 SCT040 16/13 Q1020=,SBGL
1655114400000,METAR SBGL 131000Z 32008KT 9999 SCT040 16/12 Q1021=,SBGL
1655118000000,METAR SBGL 131100Z 30006KT 9999 FEW040 17/11 Q1021=,SBGL
1655121600000,METAR SBGL 131200Z 34006KT 9999 FEW040 19/12 Q1022=,SBGL
1655125200000,METAR SBGL 131300Z 30007KT 9999 FEW040 20/11 Q1022=,SBGL
1655128800000,METAR SBGL 131400Z 28009KT 9999 FEW040 22/11 Q1022=,SBGL
1655132400000,METAR SBGL 131500Z 28007KT 9999 FEW040 23/12 Q1022=,SBGL
1655136000000,METAR SBGL 131600Z 29009KT 9999 FEW045 22/11 Q1020=,SBGL
1655139600000,METAR COR SBGL 131700Z 26007KT 9999 FEW030 23/11 Q1020=,SBGL
1655143200000,METAR SBGL 131800Z 26008KT 9999 FEW030 22/11 Q1020=,SBGL
1655146800000,METAR SBGL 131900Z 25007KT CAVOK 22/11 Q1020=,SBGL
1655150400000,METAR SBGL 132000Z 21007KT CAVOK 21/12 Q1021=,SBGL
1655154000000,METAR SBGL 132100Z 21008KT 9999 FEW008 SCT070 20/13 Q1021=,SBGL
1655157600000,METAR SBGL 132200Z 22006KT 9999 FEW008 BKN070 20/13 Q1021=,SBGL
1655161200000,METAR SBGL 132300Z 27005KT 9999 FEW033 BKN070 20/13 Q1022=,SBGL
1655078400000,METAR SBGR 130000Z 17001KT CAVOK 10/07 Q1022=,SBGR
1655082000000,METAR SBGR 130100Z 14001KT CAVOK 09/07 Q1023=,SBGR
1655085600000,METAR SBGR 130200Z 15001KT CAVOK 09/06 Q1023=,SBGR
1655089200000,METAR SBGR 130300Z 00000KT CAVOK 07/06 Q1023=,SBGR
1655092800000,METAR SBGR 130400Z 09002KT CAVOK 07/05 Q1023=,SBGR
1655096400000,METAR SBGR 130500Z 10002KT CAVOK 06/05 Q1022=,SBGR
1655100000000,METAR SBGR 130600Z 08002KT CAVOK 06/05 Q1022=,SBGR
1655103600000,METAR SBGR 130700Z 09002KT CAVOK 06/05 Q1022=,SBGR
1655107200000,METAR SBGR 130800Z 00000KT CAVOK 05/04 Q1022=,SBGR
1655110800000,METAR SBGR 130900Z 15002KT CAVOK 05/04 Q1023=,SBGR
1655114400000,METAR SBGR 131000Z 11002KT CAVOK 05/04 Q1023=,SBGR
1655118000000,METAR SBGR 131100Z 08001KT CAVOK 06/05 Q1024=,SBGR
1655121600000,METAR SBGR 131200Z 05003KT 020V090 CAVOK 10/06 Q1025=,SBGR
1655125200000,METAR SBGR 131300Z 08005KT 020V140 CAVOK 13/04 Q1025=,SBGR
1655128800000,METAR SBGR 131400Z 09006KT CAVOK 14/06 Q1025=,SBGR
1655132400000,METAR SBGR 131500Z 10005KT CAVOK 15/07 Q1025=,SBGR
1655136000000,METAR SBGR 131600Z 11005KT CAVOK 16/07 Q1024=,SBGR
1655139600000,METAR SBGR 131700Z 10005KT CAVOK 17/08 Q1023=,SBGR
1655143200000,METAR SBGR 131800Z 14006KT 110V190 9999 FEW025 18/08 Q1023=,SBGR
1655146800000,METAR SBGR 131900Z 16004KT 9999 FEW025 18/09 Q1022=,SBGR
1655150400000,METAR COR SBGR 132000Z 09004KT CAVOK 22/02 Q1020=,SBGR
1655154000000,METAR SBGR 132100Z 16009KT CAVOK 14/09 Q1023=,SBGR
1655157600000,METAR SBGR 132200Z 16007KT CAVOK 12/09 Q1024=,SBGR
1655160300000,SPECI SBGR 132245Z 16006KT 9999 BKN011 11/10 Q1025=,SBGR
1655161200000,METAR SBGR 132300Z 16006KT 9999 BKN011 12/09 Q1025=,SBGR
1655078400000,METAR SBKP 130000Z 10003KT CAVOK 12/04 Q1022=,SBKP
1655082000000,METAR SBKP 130100Z 13006KT CAVOK 11/06 Q1022=,SBKP
1655085600000,METAR SBKP 130200Z 14005KT CAVOK 11/06 Q1022=,SBKP
1655089200000,METAR SBKP 130300Z 13007KT CAVOK 10/07 Q1022=,SBKP
1655092800000,METAR SBKP 130400Z 12007KT CAVOK 10/06 Q1022=,SBKP
1655096400000,METAR SBKP 130500Z 12008KT CAVOK 10/06 Q1022=,SBKP
1655100000000,METAR SBKP 130600Z 12008KT CAVOK 09/05 Q1022=,SBKP
1655103600000,METAR SBKP 130700Z 12007KT CAVOK 09/04 Q1021=,SBKP
1655107200000,METAR SBKP 130800Z 13008KT CAVOK 09/03 Q1021=,SBKP
1655110800000,METAR SBKP 130900Z 14007KT CAVOK 08/03 Q1021=,SBKP
1655114400000,METAR SBKP 131000Z 13011KT CAVOK 09/03 Q1022=,SBKP
1655118000000,METAR SBKP 131100Z 14010KT CAVOK 10/04 Q1023=,SBKP
1655121600000,METAR SBKP 131200Z 14013KT CAVOK 12/04 Q1023=,SBKP
1655125200000,METAR SBKP 131300Z 14018KT CAVOK 14/04 Q1024=,SBKP
1655128800000,METAR SBKP 131400Z 13015KT CAVOK 16/05 Q1024=,SBKP
1655132400000,METAR SBKP 131500Z 15015KT CAVOK 17/06 Q1023=,SBKP
1655136000000,METAR SBKP 131600Z 15013KT CAVOK 18/07 Q1023=,SBKP
1655139600000,METAR SBKP 131700Z 12010KT CAVOK 18/06 Q1022=,SBKP
1655143200000,METAR SBKP 131800Z 13010KT CAVOK 20/06 Q1021=,SBKP
1655146800000,METAR SBKP 131900Z 12011KT CAVOK 20/07 Q1021=,SBKP
1655150400000,METAR SBKP 132000Z 12009KT CAVOK 19/07 Q1021=,SBKP
1655154000000,METAR SBKP 132100Z 15010KT CAVOK 17/08 Q1022=,SBKP
1655157600000,METAR SBKP 132200Z 15006KT CAVOK 16/08 Q1022=,SBKP
1655161200000,METAR SBKP 132300Z 14011KT CAVOK 15/08 Q1023=,SBKP
1655078400000,METAR SBPA 130000Z VRB01KT 9999 BKN035 11/07 Q1024=,SBPA
1655082000000,METAR SBPA 130100Z VRB02KT 9999 BKN040 11/06 Q1024=,SBPA
1655085600000,METAR SBPA 130200Z 30003KT 9999 BKN040 11/06 Q1024=,SBPA
1655089200000,METAR SBPA 130300Z 28004KT 9999 OVC036 11/06 Q1024=,SBPA
1655092800000,METAR SBPA 130400Z 27005KT 9999 OVC035 11/06 Q1024=,SBPA
1655096400000,METAR SBPA 130500Z 32002KT 9999 OVC030 11/06 Q1024=,SBPA
1655100000000,METAR SBPA 130600Z 27004KT 9999 OVC033 11/06 Q1024=,SBPA
1655103600000,METAR SBPA 130700Z 28004KT 9999 OVC033 11/07 Q1024=,SBPA
1655107200000,METAR SBPA 130800Z 27006KT 9999 OVC030 10/06 Q1024=,SBPA
1655110800000,METAR SBPA 130900Z 28007KT 9999 OVC026 10/06 Q1024=,SBPA
1655114400000,METAR SBPA 131000Z 28005KT 9999 OVC026 10/07 Q1024=,SBPA
1655118000000,METAR SBPA 131100Z 28007KT 9999 BKN023 BKN032 11/06 Q1025=,SBPA
1655121600000,METAR SBPA 131200Z 29007KT 260V320 9999 SCT021 BKN030 11/07 Q1026=,SBPA
1655125200000,METAR SBPA 131300Z 29005G15KT 260V340 9999 SCT019 BKN027 12/07 Q1026=,SBPA
1655128800000,METAR SBPA 131400Z 28005KT 250V330 9999 SCT015 BKN025 13/08 Q1026=,SBPA
1655132400000,METAR SBPA 131500Z 29006KT 250V320 9999 BKN019 BKN027 15/09 Q1026=,SBPA
1655136000000,METAR SBPA 131600Z 29006KT 240V330 9999 BKN019 OVC027 15/09 Q1025=,SBPA
1655139600000,METAR SBPA 131700Z 32006KT 270V360 9999 BKN020 OVC027 15/10 Q1025=,SBPA
1655143200000,METAR SBPA 131800Z 25003KT 210V320 9999 BKN021 15/10 Q1024=,SBPA
1655146800000,METAR SBPA 131900Z VRB01KT 9999 BKN023 16/10 Q1024=,SBPA
1655150400000,METAR SBPA 132000Z 14003KT 100V270 9999 SCT023 16/11 Q1024=,SBPA
1655154000000,METAR SBPA 132100Z 15004KT 9999 SCT033 14/11 Q1024=,SBPA
1655157600000,METAR SBPA 132200Z 09002KT 9999 BKN023 13/11 Q1024=,SBPA
1655161200000,METAR SBPA 132300Z 16005KT 9999 FEW023 14/11 Q1024=,SBPA
1655078400000,METAR SBRF 130000Z 14006KT 9999 SCT016 26/23 Q1015=,SBRF
1655082000000,METAR SBRF 130100Z 14006KT 9999 FEW017 26/23 Q1015=,SBRF
1655085600000,METAR SBRF 130200Z 21003KT 9999 BKN017 25/23 Q1015=,SBRF
1655089200000,METAR SBRF 130300Z 23003KT 9999 BKN018 25/23 Q1015=,SBRF
1655092800000,METAR SBRF 130400Z 00000KT 9999 FEW018 24/23 Q1014=,SBRF
1655096400000,METAR SBRF 130500Z 26002KT 9999 FEW018 24/23 Q1014=,SBRF
1655100000000,METAR SBRF 130600Z 35002KT CAVOK 23/23 Q1014=,SBRF
1655103600000,METAR SBRF 130700Z 24001KT CAVOK 23/22 Q1014=,SBRF
1655107200000,METAR SBRF 130800Z 03002KT 9999 FEW017 22/22 Q1014=,SBRF
1655110800000,METAR SBRF 130900Z 36001KT 6000 FEW011 22/22 Q1014=,SBRF
1655114400000,METAR SBRF 131000Z 00000KT 7000 FEW015 25/23 Q1015=,SBRF
1655118000000,METAR SBRF 131100Z 25001KT 9999 FEW018 FEW020TCU 27/24 Q1016=,SBRF
1655121600000,METAR SBRF 131200Z 00000KT 9999 SCT018 FEW020TCU 27/23 Q1016=,SBRF
1655125200000,METAR SBRF 131300Z 11005KT 9999 SCT018 FEW020TCU 28/22 Q1016=,SBRF
1655128800000,METAR SBRF 131400Z 13006KT 9999 SCT018 FEW020TCU 29/22 Q1015=,SBRF
1655132400000,METAR SBRF 131500Z 13006KT 9999 SCT020 FEW023TCU 29/20 Q1015=,SBRF
1655136000000,METAR SBRF 131600Z 12007KT 9999 SCT020 FEW023TCU 28/21 Q1014=,SBRF
1655139600000,METAR SBRF 131700Z 12006KT 9999 SCT020 FEW023TCU 28/23 Q1013=,SBRF
1655143200000,METAR SBRF 131800Z 13006KT 9999 SCT022 28/22 Q1013=,SBRF
1655146800000,METAR SBRF 131900Z 14006KT 9999 SCT022 28/23 Q1013=,SBRF
1655150400000,METAR SBRF 132000Z 15005KT 9999 SCT022 27/23 Q1013=,SBRF
1655154000000,METAR SBRF 132100Z 15005KT 9999 SCT020 27/23 Q1014=,SBRF
1655157600000,METAR SBRF 132200Z 14005KT 9999 SCT020 27/23 Q1014=,SBRF
1655161200000,METAR SBRF 132300Z 09004KT 9999 SCT024 27/22 Q1014=,SBRF
1655078400000,METAR SBRJ 130000Z 22007KT 180V270 9999 FEW020 OVC045 19/13 Q1019=,SBRJ
1655082000000,METAR SBRJ 130100Z 23007KT 190V250 9999 OVC040 19/12 Q1019=,SBRJ
1655085600000,METAR SBRJ 130200Z 24007KT 210V270 9999 OVC043 19/10 Q1019=,SBRJ
1655110200000,SPECI SBRJ 130850Z 31007KT 9999 FEW040 18/11 Q1019=,SBRJ
1655110800000,METAR SBRJ 130900Z 30006KT 9999 FEW040 18/12 Q1019=,SBRJ
1655114400000,METAR SBRJ 131000Z 32006KT 9999 SCT040 17/11 Q1020=,SBRJ
1655118000000,METAR SBRJ 131100Z 31007KT 9999 FEW040 18/11 Q1020=,SBRJ
1655121600000,METAR SBRJ 131200Z 32008KT 9999 SCT040 19/12 Q1021=,SBRJ
1655125200000,METAR SBRJ 131300Z 33009KT 9999 SCT035 20/14 Q1021=,SBRJ
1655128800000,METAR SBRJ 131400Z 27007KT 9999 SCT035 21/12 Q1021=,SBRJ
1655132400000,METAR SBRJ 131500Z 31008KT 9999 FEW035 22/12 Q1021=,SBRJ
1655136000000,METAR SBRJ 131600Z 28007KT 9999 FEW035 22/12 Q1020=,SBRJ
1655139600000,METAR SBRJ 131700Z 31008KT 9999 FEW045 23/12 Q1020=,SBRJ
1655143200000,METAR SBRJ 131800Z 22009KT 9999 SCT045 22/13 Q1020=,SBRJ
1655146800000,METAR SBRJ 131900Z 19008KT 9999 FEW030 SCT060 21/13 Q1020=,SBRJ
1655150400000,METAR SBRJ 132000Z 23007KT 9999 FEW020 BKN050 21/13 Q1020=,SBRJ
1655154000000,METAR SBRJ 132100Z 21004KT 9999 FEW020 BKN050 21/14 Q1020=,SBRJ
1655157600000,METAR SBRJ 132200Z 24008KT 9999 FEW020 BKN050 21/14 Q1021=,SBRJ
1655161200000,METAR SBRJ 132300Z 27007KT 220V300 9999 FEW015 SCT030 BKN070 21/15 Q1021=,SBRJ
1655078400000,METAR SBSP 130000Z 22006KT 180V250 CAVOK 11/05 Q1023=,SBSP
1655082000000,METAR SBSP 130100Z 20003KT 130V260 CAVOK 11/04 Q1023=,SBSP
1655085600000,METAR SBSP 130200Z 19004KT 160V230 CAVOK 10/03 Q1023=,SBSP
1655085660000,SPECI SBSP 130201Z 19004KT CAVOK 10/03 Q1023=,SBSP
1655089200000,METAR SBSP 130300Z AUTO 19004KT CAVOK 10/02 Q1023=,SBSP
1655092800000,METAR SBSP 130400Z AUTO 16002KT CAVOK 09/03 Q1023=,SBSP
1655096400000,METAR SBSP 130500Z AUTO 15001KT CAVOK 09/03 Q1023=,SBSP
1655100000000,METAR SBSP 130600Z AUTO 14002KT CAVOK 09/03 Q1023=,SBSP
1655103600000,METAR SBSP 130700Z AUTO 18002KT CAVOK 09/02 Q1022=,SBSP
1655107200000,METAR SBSP 130800Z AUTO 00000KT CAVOK 08/02 Q1022=,SBSP
1655110800000,METAR SBSP 130900Z 18004KT CAVOK 07/02 Q1023=,SBSP
1655114400000,METAR SBSP 131000Z 12002KT CAVOK 08/03 Q1024=,SBSP
1655118000000,METAR SBSP 131100Z 15006KT CAVOK 09/04 Q1024=,SBSP
1655121600000,METAR SBSP 131200Z 14007KT CAVOK 11/03 Q1025=,SBSP
1655125200000,METAR SBSP 131300Z 14009KT CAVOK 13/03 Q1025=,SBSP
1655128800000,METAR SBSP 131400Z 16008KT CAVOK 14/05 Q1025=,SBSP
1655132400000,METAR SBSP 131500Z 15006KT CAVOK 15/06 Q1025=,SBSP
1655136000000,METAR SBSP 131600Z 17009KT CAVOK 16/07 Q1024=,SBSP
1655139600000,METAR SBSP 131700Z 16008KT 110V200 CAVOK 16/08 Q1024=,SBSP
1655143200000,METAR SBSP 131800Z 15006KT 100V210 CAVOK 17/08 Q1023=,SBSP
1655146800000,METAR SBSP 131900Z 15009KT CAVOK 16/07 Q1024=,SBSP
1655150400000,METAR SBSP 132000Z 15010KT CAVOK 14/08 Q1024=,SBSP
1655154000000,METAR SBSP 132100Z 15009KT CAVOK 12/08 Q1024=,SBSP
1655157600000,METAR SBSP 132200Z 16012KT 9999 BKN010 11/09 Q1025=,SBSP
1655161200000,METAR SBSP 132300Z 17009KT 9999 BKN009 11/09 Q1025=,SBSP
1655078400000,METAR SBSV 130000Z 14003KT CAVOK 27/22 Q1015=,SBSV
1655082000000,METAR COR SBSV 130100Z 13004KT CAVOK 27/22 Q1015=,SBSV
1655085600000,METAR SBSV 130200Z 14004KT 9999 FEW020 27/22 Q1015=,SBSV
1655089200000,METAR SBSV 130300Z 13005KT 9999 FEW020 27/21 Q1015=,SBSV
1655092800000,METAR SBSV 130400Z 17001KT 9999 FEW020 25/22 Q1015=,SBSV
1655096400000,METAR SBSV 130500Z 00000KT 9999 FEW020 24/22 Q1014=,SBSV
1655100000000,METAR SBSV 130600Z 29003KT 9999 FEW020 24/22 Q1014=,SBSV
1655103600000,METAR SBSV 130700Z 00000KT 9999 FEW020 24/22 Q1014=,SBSV
1655107200000,METAR SBSV 130800Z 30001KT 9999 FEW020 24/22 Q1014=,SBSV
1655110800000,METAR SBSV 130900Z 28002KT 9999 SCT020 FEW023TCU 24/22 Q1015=,SBSV
1655114400000,METAR SBSV 131000Z 27001KT 9999 SCT020 25/23 Q1015=,SBSV
1655118000000,METAR SBSV 131100Z 31001KT 9999 FEW020 28/23 Q1016=,SBSV
1655121600000,METAR SBSV 131200Z 10005KT 9999 SCT020 29/22 Q1016=,SBSV
1655125200000,METAR SBSV 131300Z 13006KT 9999 SCT020 29/23 Q1016=,SBSV
1655128800000,METAR SBSV 131400Z 12008KT 9999 SCT020 30/23 Q1016=,SBSV
1655132400000,METAR SBSV 131500Z 15007KT 9999 SCT020 29/24 Q1016=,SBSV
1655136000000,METAR SBSV 131600Z 14007KT 9999 SCT020 29/23 Q1015=,SBSV
1655139600000,METAR SBSV 131700Z 13007KT 9999 SCT020 29/23 Q1014=,SBSV
1655143200000,METAR SBSV 131800Z 15009KT 9999 SCT017 29/24 Q1014=,SBSV
1655146800000,METAR SBSV 131900Z 16011KT 9999 SCT020 28/22 Q1014=,SBSV
1655150400000,METAR SBSV 132000Z 17010KT 9999 SCT023 28/22 Q1015=,SBSV
1655154000000,METAR SBSV 132100Z 16012KT 9999 SCT020 28/22 Q1015=,SBSV
1655157600000,METAR SBSV 132200Z 16010KT 9999 SCT023 28/22 Q1016=,SBSV
1655161200000,METAR SBSV 132300Z 16010KT 9999 SCT023 27/21 Q1016=,SBSV
